Rented Bike Count,Hour,Temperature(Â°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Day,Month,DayOfWeek,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
258,14.0,-5.4,32,2.0,1930,1.12,0.0,0.0,1,1,12,12,1,0,0,0,1
250,15.0,-5.8,30,2.8,2000,0.92,0.0,0.0,1,1,12,12,1,0,0,0,1
248,16.0,-6.0,29,2.8,1983,0.58,0.0,0.0,1,1,12,12,1,0,0,0,1
305,17.0,-7.0,32,2.6,2000,0.19,0.0,0.0,1,1,12,12,1,0,0,0,1
529,18.0,-7.7,36,1.0,2000,0.0,0.0,0.0,1,1,12,12,1,0,0,0,1
350,19.0,-8.2,43,1.1,2000,0.0,0.0,0.0,1,1,12,12,1,0,0,0,1
260,20.0,-8.4,42,1.0,2000,0.0,0.0,0.0,1,1,12,12,1,0,0,0,1
270,21.0,-8.8,43,1.4,1999,0.0,0.0,0.0,1,1,12,12,1,0,0,0,1
256,22.0,-9.0,45,1.3,1999,0.0,0.0,0.0,1,1,12,12,1,0,0,0,1
173,23.0,-9.3,47,2.1,2000,0.0,0.0,0.0,1,1,12,12,1,0,0,0,1
168,0.0,-9.5,48,1.3,1996,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
183,1.0,-10.2,52,1.6,1997,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
120,2.0,-10.4,53,1.8,1949,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
79,3.0,-10.9,55,1.8,1913,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
41,4.0,-11.4,58,1.3,1907,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
68,5.0,-11.5,58,1.1,1923,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
109,6.0,-11.9,57,1.1,1974,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
310,7.0,-11.7,53,1.6,1998,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
591,8.0,-11.4,47,3.3,2000,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
340,9.0,-11.1,46,3.4,1981,0.1,0.0,0.0,1,1,13,12,2,0,0,0,1
202,10.0,-9.5,39,2.1,1875,0.6,0.0,0.0,1,1,13,12,2,0,0,0,1
251,11.0,-8.1,35,1.8,1806,0.96,0.0,0.0,1,1,13,12,2,0,0,0,1
267,12.0,-6.5,30,2.9,1945,1.17,0.0,0.0,1,1,13,12,2,0,0,0,1
251,13.0,-5.8,28,2.9,1887,1.23,0.0,0.0,1,1,13,12,2,0,0,0,1
240,14.0,-4.7,27,2.9,1883,1.12,0.0,0.0,1,1,13,12,2,0,0,0,1
240,15.0,-4.9,26,3.1,1887,0.89,0.0,0.0,1,1,13,12,2,0,0,0,1
278,16.0,-4.5,26,2.2,2000,0.56,0.0,0.0,1,1,13,12,2,0,0,0,1
392,17.0,-5.6,29,1.7,2000,0.18,0.0,0.0,1,1,13,12,2,0,0,0,1
537,18.0,-6.6,33,1.1,2000,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
373,19.0,-6.6,31,1.6,2000,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
263,20.0,-7.6,35,0.8,2000,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
271,21.0,-8.3,39,1.0,2000,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
271,22.0,-8.9,39,0.1,2000,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
174,23.0,-9.2,44,0.4,1978,0.0,0.0,0.0,1,1,13,12,2,0,0,0,1
171,0.0,-9.5,50,0.6,1953,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
170,1.0,-9.8,48,0.8,2000,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
107,2.0,-10.6,44,0.8,1903,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
80,3.0,-10.7,48,0.4,1651,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
52,4.0,-11.0,50,0.8,1718,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
62,5.0,-10.8,48,0.8,1648,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
108,6.0,-11.0,55,0.8,1541,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
279,7.0,-10.9,57,1.1,1387,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
621,8.0,-10.4,54,1.1,1432,0.01,0.0,0.0,1,1,14,12,3,0,0,0,1
305,9.0,-9.4,44,0.5,1680,0.13,0.0,0.0,1,1,14,12,3,0,0,0,1
189,10.0,-7.7,43,0.9,1555,0.35,0.0,0.0,1,1,14,12,3,0,0,0,1
247,11.0,-6.1,38,1.0,1587,0.52,0.0,0.0,1,1,14,12,3,0,0,0,1
278,12.0,-4.9,34,1.3,1768,0.6,0.0,0.0,1,1,14,12,3,0,0,0,1
282,13.0,-3.8,32,0.9,1827,0.52,0.0,0.0,1,1,14,12,3,0,0,0,1
294,14.0,-2.7,28,0.7,1857,0.65,0.0,0.0,1,1,14,12,3,0,0,0,1
301,15.0,-2.5,29,1.1,1667,0.48,0.0,0.0,1,1,14,12,3,0,0,0,1
335,16.0,-2.4,28,0.9,1878,0.35,0.0,0.0,1,1,14,12,3,0,0,0,1
382,17.0,-2.9,31,0.6,1723,0.09,0.0,0.0,1,1,14,12,3,0,0,0,1
612,18.0,-3.5,35,1.1,1414,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
410,19.0,-4.2,40,0.9,1216,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
277,20.0,-4.8,43,1.1,1397,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
316,21.0,-4.8,45,0.8,1351,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
309,22.0,-4.9,44,1.1,1369,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
211,23.0,-5.6,53,1.2,1290,0.0,0.0,0.0,1,1,14,12,3,0,0,0,1
227,0.0,-5.7,53,0.6,1262,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
241,1.0,-6.3,57,0.4,1148,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
162,2.0,-6.8,58,0.4,1089,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
110,3.0,-6.9,56,0.5,1111,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
69,4.0,-7.1,59,0.8,1058,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
68,5.0,-7.5,64,0.9,989,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
129,6.0,-7.4,64,0.7,906,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
285,7.0,-7.0,63,0.6,865,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
658,8.0,-6.6,64,1.1,791,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
330,9.0,-5.9,60,0.6,691,0.09,0.0,0.0,1,1,15,12,4,0,0,0,1
221,10.0,-4.6,52,0.8,648,0.34,0.0,0.0,1,1,15,12,4,0,0,0,1
279,11.0,-2.9,46,1.0,809,0.42,0.0,0.0,1,1,15,12,4,0,0,0,1
309,12.0,-2.5,43,0.7,895,0.34,0.0,0.0,1,1,15,12,4,0,0,0,1
325,13.0,-1.6,40,0.3,868,0.32,0.0,0.0,1,1,15,12,4,0,0,0,1
329,14.0,-0.7,39,0.8,826,0.35,0.0,0.0,1,1,15,12,4,0,0,0,1
342,15.0,0.1,35,1.5,946,0.42,0.0,0.0,1,1,15,12,4,0,0,0,1
354,16.0,0.0,37,0.6,994,0.13,0.0,0.0,1,1,15,12,4,0,0,0,1
464,17.0,-0.2,39,0.8,1016,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
682,18.0,0.1,43,0.9,1485,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
451,19.0,0.6,41,1.2,1550,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
320,20.0,0.9,42,1.2,1113,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
300,21.0,0.7,47,2.7,1283,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
296,22.0,-0.1,49,2.0,870,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
247,23.0,-1.3,60,2.5,792,0.0,0.0,0.0,1,1,15,12,4,0,0,0,1
217,0.0,-2.6,73,3.4,787,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
302,1.0,-3.4,76,2.9,582,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
228,2.0,-4.1,73,2.1,567,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
129,3.0,-4.5,71,1.6,651,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
80,4.0,-5.0,70,2.7,702,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
45,5.0,-5.6,72,2.0,662,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
66,6.0,-6.1,69,2.9,765,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
90,7.0,-6.7,64,2.1,977,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
190,8.0,-7.3,62,2.6,1112,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
195,9.0,-7.2,47,2.8,1724,0.18,0.0,0.0,1,1,16,12,5,0,0,0,1
201,10.0,-6.2,42,2.3,1893,0.52,0.0,0.0,1,1,16,12,5,0,0,0,1
239,11.0,-5.2,30,4.0,1991,0.86,0.0,0.0,1,1,16,12,5,0,0,0,1
252,12.0,-4.1,28,3.8,1998,1.08,0.0,0.0,1,1,16,12,5,0,0,0,1
296,13.0,-3.7,23,4.0,1980,1.12,0.0,0.0,1,1,16,12,5,0,0,0,1
292,14.0,-3.4,22,4.3,1966,1.07,0.0,0.0,1,1,16,12,5,0,0,0,1
291,15.0,-3.3,22,5.0,2000,0.86,0.0,0.0,1,1,16,12,5,0,0,0,1
258,16.0,-3.3,24,3.5,2000,0.54,0.0,0.0,1,1,16,12,5,0,0,0,1
277,17.0,-4.6,26,2.6,2000,0.17,0.0,0.0,1,1,16,12,5,0,0,0,1
212,18.0,-5.3,28,3.5,2000,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
173,19.0,-6.0,32,2.4,2000,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
143,20.0,-6.6,37,3.4,2000,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
159,21.0,-7.1,39,3.2,2000,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
155,22.0,-7.6,41,1.6,2000,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
142,23.0,-8.0,41,2.2,2000,0.0,0.0,0.0,1,1,16,12,5,0,0,0,1
175,0.0,-8.1,41,2.0,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
146,1.0,-8.4,40,1.6,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
132,2.0,-8.7,40,2.8,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
100,3.0,-9.0,40,3.1,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
41,4.0,-9.5,40,1.9,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
31,5.0,-9.7,41,3.1,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
39,6.0,-9.9,42,2.3,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
53,7.0,-10.2,42,2.3,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
94,8.0,-10.7,43,0.9,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
122,9.0,-10.5,38,1.1,1950,0.19,0.0,0.0,1,1,17,12,6,0,0,0,1
142,10.0,-8.5,31,1.5,1997,0.58,0.0,0.0,1,1,17,12,6,0,0,0,1
189,11.0,-7.2,29,1.8,1926,0.88,0.0,0.0,1,1,17,12,6,0,0,0,1
216,12.0,-4.9,25,2.6,1966,1.08,0.0,0.0,1,1,17,12,6,0,0,0,1
223,13.0,-4.5,25,3.2,1989,1.14,0.0,0.0,1,1,17,12,6,0,0,0,1
268,14.0,-3.2,26,3.1,1933,1.07,0.0,0.0,1,1,17,12,6,0,0,0,1
278,15.0,-2.5,28,2.0,2000,0.85,0.0,0.0,1,1,17,12,6,0,0,0,1
256,16.0,-2.7,31,2.3,2000,0.54,0.0,0.0,1,1,17,12,6,0,0,0,1
266,17.0,-3.8,35,2.4,2000,0.17,0.0,0.0,1,1,17,12,6,0,0,0,1
204,18.0,-4.7,37,1.8,2000,0.01,0.0,0.0,1,1,17,12,6,0,0,0,1
157,19.0,-5.6,39,1.1,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
166,20.0,-6.0,42,0.8,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
168,21.0,-6.5,45,0.7,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
172,22.0,-6.6,50,0.6,1990,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
138,23.0,-6.9,53,0.7,2000,0.0,0.0,0.0,1,1,17,12,6,0,0,0,1
151,0.0,-5.9,50,0.6,2000,0.0,0.0,0.0,1,1,18,12,0,0,0,0,1
97,1.0,-5.3,48,0.4,1664,0.0,0.0,0.0,1,1,18,12,0,0,0,0,1
38,2.0,-5.0,65,0.4,990,0.0,0.0,0.2,1,1,18,12,0,0,0,0,1
32,3.0,-5.3,76,1.0,767,0.0,0.3,0.5,1,1,18,12,0,0,0,0,1
29,4.0,-5.4,81,0.7,270,0.0,0.0,0.7,1,1,18,12,0,0,0,0,1
27,5.0,-5.3,81,0.9,923,0.0,0.0,0.8,1,1,18,12,0,0,0,0,1
45,6.0,-5.2,85,0.9,271,0.0,0.4,1.3,1,1,18,12,0,0,0,0,1
96,7.0,-5.0,85,0.7,186,0.0,0.0,1.8,1,1,18,12,0,0,0,0,1
146,8.0,-4.6,86,1.2,508,0.0,0.0,2.0,1,1,18,12,0,0,0,0,1
52,9.0,-4.3,89,1.5,59,0.0,1.6,4.0,1,1,18,12,0,0,0,0,1
36,10.0,-3.7,87,1.0,541,0.03,0.0,4.8,1,1,18,12,0,0,0,0,1
44,11.0,-2.9,85,1.2,243,0.06,0.0,4.8,1,1,18,12,0,0,0,0,1
62,12.0,-1.8,83,1.2,351,0.09,1.1,5.1,1,1,18,12,0,0,0,0,1
76,13.0,-0.9,84,1.2,333,0.09,0.0,5.0,1,1,18,12,0,0,0,0,1
116,14.0,0.5,76,0.9,364,0.17,0.0,4.2,1,1,18,12,0,0,0,0,1
137,15.0,1.6,73,0.9,421,0.6,0.0,3.2,1,1,18,12,0,0,0,0,1
181,16.0,1.8,76,0.8,410,0.47,0.0,2.7,1,1,18,12,0,0,0,0,1
175,17.0,0.4,84,0.8,317,0.15,0.0,2.7,1,1,18,12,0,0,0,0,1
281,18.0,0.0,88,0.6,277,0.0,0.0,2.7,1,1,18,12,0,0,0,0,1
198,19.0,1.3,65,1.1,1122,0.0,0.0,2.7,1,1,18,12,0,0,0,0,1
165,20.0,3.3,65,3.2,1172,0.0,0.0,2.7,1,1,18,12,0,0,0,0,1
148,21.0,2.8,73,2.4,831,0.0,0.0,2.6,1,1,18,12,0,0,0,0,1
160,22.0,1.5,82,2.4,537,0.0,0.0,2.6,1,1,18,12,0,0,0,0,1
128,23.0,0.1,81,2.9,551,0.0,0.0,2.6,1,1,18,12,0,0,0,0,1
122,0.0,-1.0,73,2.3,881,0.0,0.0,2.6,1,1,19,12,1,0,0,0,1
122,1.0,-2.0,72,0.8,979,0.0,0.0,2.6,1,1,19,12,1,0,0,0,1
93,2.0,-2.7,72,0.9,990,0.0,0.0,2.6,1,1,19,12,1,0,0,0,1
55,3.0,-2.8,58,1.6,1315,0.0,0.0,2.6,1,1,19,12,1,0,0,0,1
39,4.0,-2.9,59,1.8,1286,0.0,0.0,2.6,1,1,19,12,1,0,0,0,1
55,5.0,-3.9,66,0.7,1209,0.0,0.0,2.6,1,1,19,12,1,0,0,0,1
78,6.0,-4.3,70,1.6,1169,0.0,0.0,2.6,1,1,19,12,1,0,0,0,1
165,7.0,-4.4,64,2.8,1367,0.0,0.0,2.6,1,1,19,12,1,0,0,0,1
390,8.0,-5.2,58,2.2,1594,0.0,0.0,2.5,1,1,19,12,1,0,0,0,1
199,9.0,-5.3,48,2.6,1810,0.18,0.0,2.5,1,1,19,12,1,0,0,0,1
151,10.0,-4.6,41,2.8,1815,0.57,0.0,2.5,1,1,19,12,1,0,0,0,1
174,11.0,-3.5,35,2.2,1742,0.87,0.0,2.5,1,1,19,12,1,0,0,0,1
191,12.0,-2.5,31,2.6,1778,1.08,0.0,2.3,1,1,19,12,1,0,0,0,1
189,13.0,-2.2,25,3.2,1970,1.17,0.0,2.2,1,1,19,12,1,0,0,0,1
178,14.0,-2.2,23,3.7,1971,1.09,0.0,2.2,1,1,19,12,1,0,0,0,1
195,15.0,-1.3,26,3.0,2000,0.91,0.0,2.1,1,1,19,12,1,0,0,0,1
211,16.0,-1.8,31,3.1,1993,0.56,0.0,2.0,1,1,19,12,1,0,0,0,1
256,17.0,-2.7,35,1.8,2000,0.18,0.0,2.0,1,1,19,12,1,0,0,0,1
384,18.0,-3.8,42,3.3,2000,0.0,0.0,2.0,1,1,19,12,1,0,0,0,1
276,19.0,-4.5,51,2.0,2000,0.0,0.0,2.0,1,1,19,12,1,0,0,0,1
225,20.0,-4.9,55,2.0,2000,0.0,0.0,2.0,1,1,19,12,1,0,0,0,1
224,21.0,-5.0,57,1.9,2000,0.0,0.0,2.0,1,1,19,12,1,0,0,0,1
213,22.0,-5.5,56,1.5,2000,0.0,0.0,2.0,1,1,19,12,1,0,0,0,1
149,23.0,-5.8,57,1.7,2000,0.0,0.0,2.0,1,1,19,12,1,0,0,0,1
142,0.0,-6.5,63,1.5,1666,0.0,0.0,2.0,1,1,20,12,2,0,0,0,1
172,1.0,-7.3,67,1.1,1593,0.0,0.0,2.0,1,1,20,12,2,0,0,0,1
108,2.0,-7.8,68,0.9,1642,0.0,0.0,2.0,1,1,20,12,2,0,0,0,1
71,3.0,-8.1,70,1.3,1557,0.0,0.0,2.0,1,1,20,12,2,0,0,0,1
38,4.0,-8.5,73,1.0,1723,0.0,0.0,2.0,1,1,20,12,2,0,0,0,1
56,5.0,-8.3,67,0.9,1566,0.0,0.0,2.0,1,1,20,12,2,0,0,0,1
97,6.0,-8.2,66,0.9,1718,0.0,0.0,2.0,1,1,20,12,2,0,0,0,1
213,7.0,-8.1,67,0.9,1737,0.0,0.0,2.0,1,1,20,12,2,0,0,0,1
466,8.0,-7.8,65,1.1,1738,0.0,0.0,2.0,1,1,20,12,2,0,0,0,1
239,9.0,-6.7,62,1.1,1749,0.09,0.0,2.0,1,1,20,12,2,0,0,0,1
162,10.0,-5.4,56,1.1,1751,0.28,0.0,2.0,1,1,20,12,2,0,0,0,1
204,11.0,-4.2,51,1.1,1772,0.4,0.0,1.9,1,1,20,12,2,0,0,0,1
209,12.0,-3.2,49,1.3,1723,0.53,0.0,1.9,1,1,20,12,2,0,0,0,1
228,13.0,-1.3,43,1.0,1777,0.8,0.0,1.7,1,1,20,12,2,0,0,0,1
243,14.0,-0.5,44,1.0,1793,0.71,0.0,1.7,1,1,20,12,2,0,0,0,1
240,15.0,-0.2,45,1.0,1852,0.41,0.0,1.6,1,1,20,12,2,0,0,0,1
225,16.0,-0.5,48,1.1,1722,0.12,0.0,1.6,1,1,20,12,2,0,0,0,1
237,17.0,-0.9,70,1.1,299,0.02,0.0,2.2,1,1,20,12,2,0,0,0,1
329,18.0,-1.4,79,1.6,702,0.0,0.1,2.2,1,1,20,12,2,0,0,0,1
190,19.0,-1.5,81,1.8,751,0.0,0.0,2.2,1,1,20,12,2,0,0,0,1
165,20.0,-1.9,86,0.9,700,0.0,0.0,2.4,1,1,20,12,2,0,0,0,1
197,21.0,-2.0,83,1.2,904,0.0,0.1,2.4,1,1,20,12,2,0,0,0,1
184,22.0,-1.6,82,0.4,929,0.0,0.0,2.3,1,1,20,12,2,0,0,0,1
153,23.0,-1.1,87,1.4,349,0.0,0.0,2.2,1,1,20,12,2,0,0,0,1
166,0.0,-1.3,90,2.0,259,0.0,0.0,2.2,1,1,21,12,3,0,0,0,1
189,1.0,-1.8,90,1.6,263,0.0,0.0,2.2,1,1,21,12,3,0,0,0,1
132,2.0,-2.2,88,1.4,348,0.0,0.0,2.2,1,1,21,12,3,0,0,0,1
79,3.0,-2.9,89,1.3,288,0.0,0.0,2.2,1,1,21,12,3,0,0,0,1
58,4.0,-3.6,91,1.2,241,0.0,0.0,2.2,1,1,21,12,3,0,0,0,1
49,5.0,-4.3,91,1.5,233,0.0,0.0,2.2,1,1,21,12,3,0,0,0,1
84,6.0,-4.8,91,1.1,266,0.0,0.0,2.2,1,1,21,12,3,0,0,0,1
178,7.0,-5.3,90,1.1,311,0.0,0.0,2.2,1,1,21,12,3,0,0,0,1
423,8.0,-5.6,89,0.9,371,0.0,0.0,2.2,1,1,21,12,3,0,0,0,1
265,9.0,-5.3,88,0.4,463,0.21,0.0,2.2,1,1,21,12,3,0,0,0,1
169,10.0,-3.0,71,0.7,608,0.67,0.0,2.1,1,1,21,12,3,0,0,0,1
243,11.0,-0.7,62,0.7,519,0.77,0.0,2.0,1,1,21,12,3,0,0,0,1
290,12.0,1.9,40,2.0,1835,1.04,0.0,1.9,1,1,21,12,3,0,0,0,1
285,13.0,3.2,42,1.8,1349,1.08,0.0,1.8,1,1,21,12,3,0,0,0,1
255,14.0,4.3,47,2.3,953,0.96,0.0,1.6,1,1,21,12,3,0,0,0,1
316,15.0,4.4,46,1.4,1113,0.78,0.0,1.0,1,1,21,12,3,0,0,0,1
301,16.0,4.1,51,1.8,1112,0.48,0.0,0.9,1,1,21,12,3,0,0,0,1
366,17.0,2.9,60,1.3,1193,0.16,0.0,0.8,1,1,21,12,3,0,0,0,1
531,18.0,1.7,64,1.3,1140,0.0,0.0,0.8,1,1,21,12,3,0,0,0,1
355,19.0,0.8,71,0.9,923,0.0,0.0,0.8,1,1,21,12,3,0,0,0,1
288,20.0,0.2,72,0.7,990,0.0,0.0,0.8,1,1,21,12,3,0,0,0,1
248,21.0,-0.4,74,0.6,1065,0.0,0.0,0.8,1,1,21,12,3,0,0,0,1
252,22.0,-1.1,78,0.6,865,0.0,0.0,0.8,1,1,21,12,3,0,0,0,1
212,23.0,-1.5,79,0.6,821,0.0,0.0,0.8,1,1,21,12,3,0,0,0,1
196,0.0,-1.7,79,0.5,794,0.0,0.0,0.8,0,1,22,12,4,0,0,0,1
250,1.0,-1.6,79,0.6,784,0.0,0.0,0.8,0,1,22,12,4,0,0,0,1
161,2.0,-1.1,79,0.7,736,0.0,0.0,0.8,0,1,22,12,4,0,0,0,1
99,3.0,-0.6,76,0.5,789,0.0,0.0,0.7,0,1,22,12,4,0,0,0,1
64,4.0,-0.3,76,0.9,760,0.0,0.0,0.7,0,1,22,12,4,0,0,0,1
76,5.0,-0.2,73,0.8,880,0.0,0.0,0.7,0,1,22,12,4,0,0,0,1
114,6.0,-0.1,71,0.8,895,0.0,0.0,0.7,0,1,22,12,4,0,0,0,1
283,7.0,-0.3,72,0.7,919,0.0,0.0,0.7,0,1,22,12,4,0,0,0,1
544,8.0,-0.4,69,0.5,904,0.0,0.0,0.7,0,1,22,12,4,0,0,0,1
298,9.0,0.3,67,0.7,897,0.03,0.0,0.6,0,1,22,12,4,0,0,0,1
248,10.0,1.4,64,1.0,897,0.25,0.0,0.5,0,1,22,12,4,0,0,0,1
278,11.0,3.1,57,0.8,804,0.63,0.0,0.0,0,1,22,12,4,0,0,0,1
301,12.0,4.5,56,0.8,836,0.71,0.0,0.0,0,1,22,12,4,0,0,0,1
320,13.0,5.4,55,1.2,820,0.66,0.0,0.0,0,1,22,12,4,0,0,0,1
326,14.0,5.9,55,0.6,779,0.48,0.0,0.0,0,1,22,12,4,0,0,0,1
386,15.0,6.5,55,0.9,801,0.38,0.0,0.0,0,1,22,12,4,0,0,0,1
416,16.0,6.0,58,0.7,732,0.19,0.0,0.0,0,1,22,12,4,0,0,0,1
477,17.0,5.4,61,1.3,691,0.08,0.0,0.0,0,1,22,12,4,0,0,0,1
671,18.0,4.9,63,0.6,677,0.0,0.0,0.0,0,1,22,12,4,0,0,0,1
481,19.0,5.2,64,0.7,691,0.0,0.0,0.0,0,1,22,12,4,0,0,0,1
323,20.0,5.9,67,1.3,779,0.0,0.0,0.0,0,1,22,12,4,0,0,0,1
309,21.0,6.1,70,2.2,763,0.0,0.0,0.0,0,1,22,12,4,0,0,0,1
314,22.0,6.1,70,2.7,806,0.0,0.0,0.0,0,1,22,12,4,0,0,0,1
249,23.0,5.8,74,2.5,832,0.0,0.0,0.0,0,1,22,12,4,0,0,0,1
282,0.0,5.8,75,1.9,788,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
337,1.0,5.7,75,1.7,706,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
312,2.0,5.6,76,1.6,641,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
230,3.0,5.4,77,1.6,583,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
120,4.0,5.3,79,0.9,506,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
59,5.0,5.0,81,1.2,425,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
63,6.0,5.1,81,1.3,375,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
99,7.0,5.1,82,0.7,334,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
188,8.0,5.1,83,0.9,297,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
239,9.0,5.2,84,0.7,226,0.03,0.0,0.0,1,1,23,12,5,0,0,0,1
235,10.0,5.4,82,1.2,215,0.13,0.0,0.0,1,1,23,12,5,0,0,0,1
282,11.0,5.7,81,1.1,192,0.18,0.0,0.0,1,1,23,12,5,0,0,0,1
325,12.0,7.0,72,1.9,246,0.64,0.0,0.0,1,1,23,12,5,0,0,0,1
423,13.0,7.7,68,1.0,249,0.58,0.0,0.0,1,1,23,12,5,0,0,0,1
405,14.0,8.6,63,1.6,263,0.72,0.0,0.0,1,1,23,12,5,0,0,0,1
443,15.0,8.6,64,1.5,269,0.57,0.0,0.0,1,1,23,12,5,0,0,0,1
473,16.0,8.2,64,1.0,281,0.32,0.0,0.0,1,1,23,12,5,0,0,0,1
453,17.0,7.7,67,0.9,264,0.11,0.0,0.0,1,1,23,12,5,0,0,0,1
340,18.0,6.6,73,0.4,229,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
260,19.0,6.0,76,1.1,219,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
258,20.0,5.9,75,1.5,222,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
279,21.0,5.6,77,0.9,212,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
282,22.0,5.3,79,0.6,200,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
237,23.0,5.5,80,0.6,185,0.0,0.0,0.0,1,1,23,12,5,0,0,0,1
266,0.0,5.6,78,0.6,196,0.0,0.0,0.0,0,1,24,12,6,0,0,0,1
251,1.0,5.6,78,0.5,197,0.0,0.0,0.0,0,1,24,12,6,0,0,0,1
196,2.0,5.4,80,0.9,190,0.0,0.0,0.0,0,1,24,12,6,0,0,0,1
149,3.0,5.2,82,0.8,190,0.0,0.0,0.0,0,1,24,12,6,0,0,0,1
79,4.0,5.2,82,0.7,189,0.0,0.0,0.0,0,1,24,12,6,0,0,0,1
44,5.0,5.1,82,0.6,185,0.0,0.0,0.0,0,1,24,12,6,0,0,0,1
12,6.0,4.9,84,1.3,159,0.0,0.1,0.0,0,1,24,12,6,0,0,0,1
